Killeen,Killeen,31.0758,-97.7286,United States,US,USA,Texas,,243947,1840020854
Lake Dallas,Lake Dallas,33.1277,-97.0234,United States,US,USA,Texas,,7881,1840020646
Kilgore,Kilgore,32.3979,-94.8603,United States,US,USA,Texas,,18246,1840020747
Brownsville,Brownsville,25.9981,-97.4566,United States,US,USA,Texas,,228534,1840019743
Aledo,Aledo,32.6973,-97.607,United States,US,USA,Texas,,6722,1840019418
Greenville,Greenville,33.1115,-96.1094,United States,US,USA,Texas,,24753,1840020649
Dayton,Dayton,30.0358,-94.9024,United States,US,USA,Texas,,12895,1840019599
Pearland,Pearland,29.5585,-95.3201,United States,US,USA,Texas,,113570,1840020979
Fair Oaks Ranch,Fair Oaks Ranch,29.7454,-98.6396,United States,US,USA,Texas,,8645,1840020939
San Antonio,San Antonio,29.4722,-98.5247,United States,US,USA,Texas,,1976787,1840022220
Fort Stockton,Fort Stockton,30.8926,-102.8847,United States,US,USA,Texas,,9601,1840020848
Iowa Park,Iowa Park,33.9623,-98.6819,United States,US,USA,Texas,,6292,1840019279
Copperas Cove,Copperas Cove,31.118,-97.9135,United States,US,USA,Texas,,32808,1840019538
Fate,Fate,32.9401,-96.3864,United States,US,USA,Texas,,10703,1840020715
Converse,Converse,29.513,-98.3079,United States,US,USA,Texas,,22702,1840019655
Hutto,Hutto,30.5375,-97.5515,United States,US,USA,Texas,,23832,1840019573
Richland Hills,Richland Hills,32.8095,-97.2273,United States,US,USA,Texas,,8121,1840020700
Jacksonville,Jacksonville,31.9642,-95.2617,United States,US,USA,Texas,,14418,1840019515
Jennings,Jennings,30.2233,-92.6582,United States,US,USA,Louisiana,,9617,1840015040
Breaux Bridge,Breaux Bridge,30.2829,-91.9044,United States,US,USA,Louisiana,,19072,1840013960
Opelousas,Opelousas,30.5279,-92.0851,United States,US,USA,Louisiana,,25390,1840015014
Denham Springs,Denham Springs,30.4743,-90.9594,United States,US,USA,Louisiana,,10335,1840015027
Oakdale,Oakdale,30.8157,-92.6542,United States,US,USA,Louisiana,,7801,1840015012
Westwego,Westwego,29.9058,-90.1434,United States,US,USA,Louisiana,,8533,1840015937
Zachary,Zachary,30.6654,-91.1607,United States,US,USA,Louisiana,,16760,1840015908
Crowley,Crowley,30.2174,-92.3752,United States,US,USA,Louisiana,,14678,1840015041
Sulphur,Sulphur,30.2304,-93.3556,United States,US,USA,Louisiana,,20272,1840015927
Youngsville,Youngsville,30.096,-91.9961,United States,US,USA,Louisiana,,12709,1840015931
Houma,Houma,29.5799,-90.7058,United States,US,USA,Louisiana,,146174,1840015063
Ponchatoula,Ponchatoula,30.4404,-90.4428,United States,US,USA,Louisiana,,7209,1840015004
Monroe,Monroe,32.5184,-92.0775,United States,US,USA,Louisiana,,117673,1840014881
Carencro,Carencro,30.3115,-92.0385,United States,US,USA,Louisiana,,8752,1840015043
Gonzales,Gonzales,30.213,-90.9234,United States,US,USA,Louisiana,,10832,1840013965
Ruston,Ruston,32.5329,-92.6364,United States,US,USA,Louisiana,,28371,1840014878
Covington,Covington,30.4808,-90.1125,United States,US,USA,Louisiana,,10310,1840015019
Jonesboro,Jonesboro,32.2348,-92.7098,United States,US,USA,Louisiana,,5449,1840017001
Gretna,Gretna,29.91,-90.0516,United States,US,USA,Louisiana,,17897,1840013996
Ferriday,Ferriday,31.6343,-91.5562,United States,US,USA,Louisiana,,5625,1840017075
Pineville,Pineville,31.3414,-92.4096,United States,US,USA,Louisiana,,14480,1840014963
New Roads,New Roads,30.6959,-91.4537,United States,US,USA,Louisiana,,7687,1840015001
Shreveport,Shreveport,32.4659,-93.7959,United States,US,USA,Louisiana,,291749,1840015768
Slidell,Slidell,30.2881,-89.7828,United States,US,USA,Louisiana,,94320,1840015911
New Orleans,New Orleans,30.0687,-89.9288,United States,US,USA,Louisiana,,1024421,1840001839
Saint Gabriel,Saint Gabriel,30.2536,-91.1013,United States,US,USA,Louisiana,,7205,1840015926
Patterson,Patterson,29.6909,-91.3096,United States,US,USA,Louisiana,,6061,1840015057
Natchitoches,Natchitoches,31.7317,-93.0978,United States,US,USA,Louisiana,,19759,1840014925
Benton,Benton,32.6906,-93.74,United States,US,USA,Louisiana,,5680,1840015769
Lafayette,Lafayette,30.2097,-92.0314,United States,US,USA,Louisiana,,267376,1840015044
West Monroe,West Monroe,32.5121,-92.1513,United States,US,USA,Louisiana,,12922,1840015795
Harahan,Harahan,29.9374,-90.2031,United States,US,USA,Louisiana,,9360,1840013997
Hammond,Hammond,30.5059,-90.4561,United States,US,USA,Louisiana,,69616,1840013908
Springhill,Springhill,33.0019,-93.4613,United States,US,USA,Louisiana,,5759,1840015771
Gramercy,Gramercy,30.061,-90.6929,United States,US,USA,Louisiana,,14584,1840017209
Grambling,Grambling,32.5276,-92.7124,United States,US,USA,Louisiana,,5217,1840013807
Rayne,Rayne,30.2403,-92.2668,United States,US,USA,Louisiana,,9599,1840015042
Minden,Minden,32.6187,-93.2762,United States,US,USA,Louisiana,,12822,1840014864
Kenner,Kenner,30.0109,-90.2549,United States,US,USA,Louisiana,,67089,1840015047
Central,Central,30.5593,-91.0369,United States,US,USA,Louisiana,,28529,1840023139
Saint Martinville,Saint Martinville,30.1264,-91.8319,United States,US,USA,Louisiana,,7197,1840015924
Marksville,Marksville,31.1245,-92.0652,United States,US,USA,Louisiana,,7273,1840015878
Eunice,Eunice,30.4904,-92.4191,United States,US,USA,Louisiana,,11803,1840013927
Bogalusa,Bogalusa,30.7812,-89.8633,United States,US,USA,Louisiana,,11894,1840013905
Thibodaux,Thibodaux,29.7942,-90.8164,United States,US,USA,Louisiana,,14610,1840015946
Plaquemine,Plaquemine,30.2834,-91.2429,United States,US,USA,Louisiana,,6780,1840015037
Ville Platte,Ville Platte,30.6901,-92.2745,United States,US,USA,Louisiana,,9126,1840015896
DeRidder,DeRidder,30.8467,-93.2931,United States,US,USA,Louisiana,,13934,1840015013
Bastrop,Bastrop,32.7749,-91.9058,United States,US,USA,Louisiana,,13010,1840013793
Mansfield,Mansfield,32.0355,-93.7004,United States,US,USA,Louisiana,,5954,1840015821
Winnsboro,Winnsboro,32.1651,-91.721,United States,US,USA,Louisiana,,5166,1840015814
Alexandria,Alexandria,31.2923,-92.47,United States,US,USA,Louisiana,,82995,1840013873
Broussard,Broussard,30.1394,-91.9539,United States,US,USA,Louisiana,,11507,1840013964
Baker,Baker,30.5833,-91.1578,United States,US,USA,Louisiana,,13628,1840013939
Mandeville,Mandeville,30.375,-90.0906,United States,US,USA,Louisiana,,95576,1840015909
Donaldsonville,Donaldsonville,30.0954,-90.9925,United States,US,USA,Louisiana,,16103,1840015045
Baton Rouge,Baton Rouge,30.4422,-91.1314,United States,US,USA,Louisiana,admin,589675,1840013941
Abbeville,Abbeville,29.9751,-92.1265,United States,US,USA,Louisiana,,20139,1840014005
Walker,Walker,30.4848,-90.8653,United States,US,USA,Louisiana,,6404,1840017185
Tallulah,Tallulah,32.4067,-91.1916,United States,US,USA,Louisiana,,8790,1840015808
Morgan City,Morgan City,29.7041,-91.1919,United States,US,USA,Louisiana,,30061,1840015056
Port Allen,Port Allen,30.4456,-91.2098,United States,US,USA,Louisiana,,5102,1840015026
Jeanerette,Jeanerette,29.9157,-91.6758,United States,US,USA,Louisiana,,6580,1840015054
Leesville,Leesville,31.1394,-93.2743,United States,US,USA,Louisiana,,9131,1840014974
Lake Charles,Lake Charles,30.203,-93.215,United States,US,USA,Louisiana,,153097,1840015039
New Iberia,New Iberia,30.0049,-91.8203,United States,US,USA,Louisiana,,30386,1840015053
Franklin,Franklin,29.7851,-91.5098,United States,US,USA,Louisiana,,13706,1840014019
Bossier City,Bossier City,32.5227,-93.6665,United States,US,USA,Louisiana,,68485,1840013790
Scott,Scott,30.2394,-92.0949,United States,US,USA,Louisiana,,8733,1840015932
Shelby,Shelby,35.289,-81.5416,United States,US,USA,North Carolina,,27288,1840015426
Roanoke Rapids,Roanoke Rapids,36.4453,-77.6491,United States,US,USA,North Carolina,,23546,1840014437
Marvin,Marvin,34.989,-80.8034,United States,US,USA,North Carolina,,6377,1840017880
Wake Forest,Wake Forest,35.963,-78.5144,United States,US,USA,North Carolina,,40112,1840016199
New Bern,New Bern,35.0956,-77.0723,United States,US,USA,North Carolina,,51491,1840014591
Burlington,Burlington,36.0761,-79.4692,United States,US,USA,North Carolina,,126491,1840013362
Hamlet,Hamlet,34.8891,-79.7098,United States,US,USA,North Carolina,,6391,1840013516
Black Mountain,Black Mountain,35.6142,-82.3275,United States,US,USA,North Carolina,,8384,1840015392
Waynesville,Waynesville,35.4853,-82.9996,United States,US,USA,North Carolina,,9958,1840016297
Swansboro,Swansboro,34.6958,-77.1357,United States,US,USA,North Carolina,,19459,1840016532
Davidson,Davidson,35.4861,-80.8272,United States,US,USA,North Carolina,,12452,1840016353
Mount Holly,Mount Holly,35.3079,-81.0132,United States,US,USA,North Carolina,,14495,1840014590
Forest City,Forest City,35.3339,-81.8702,United States,US,USA,North Carolina,,25817,1840016320
Elizabeth City,Elizabeth City,36.2946,-76.2357,United States,US,USA,North Carolina,,22934,1840013315
Roxboro,Roxboro,36.3905,-78.9811,United States,US,USA,North Carolina,,9644,1840014432
Weddington,Weddington,35.0228,-80.7383,United States,US,USA,North Carolina,,10642,1840016459
Oak Ridge,Oak Ridge,36.1737,-79.9918,United States,US,USA,North Carolina,,6827,1840016141
Wesley Chapel,Wesley Chapel,34.9985,-80.6904,United States,US,USA,North Carolina,,8596,1840017881
Zebulon,Zebulon,35.8311,-78.3185,United States,US,USA,North Carolina,,5159,1840016201
Williamston,Williamston,35.8469,-77.0659,United States,US,USA,North Carolina,,5328,1840016206
Laurinburg,Laurinburg,34.7597,-79.4781,United States,US,USA,North Carolina,,20514,1840014631
Clayton,Clayton,35.6591,-78.4477,United States,US,USA,North Carolina,,20260,1840016290
Summerfield,Summerfield,36.1972,-79.8999,United States,US,USA,North Carolina,,11033,1840016139
Whiteville,Whiteville,34.3306,-78.7014,United States,US,USA,North Carolina,,7605,1840015570
King,King,36.2767,-80.356,United States,US,USA,North Carolina,,7025,1840014431
Salisbury,Salisbury,35.6658,-80.4911,United States,US,USA,North Carolina,,34001,1840015384
Monroe,Monroe,35.0062,-80.5593,United States,US,USA,North Carolina,,34818,1840014613
Pinehurst,Pinehurst,35.1922,-79.4682,United States,US,USA,North Carolina,,44070,1840017852
Albemarle,Albemarle,35.36,-80.1921,United States,US,USA,North Carolina,,16929,1840013444
Smithfield,Smithfield,35.5139,-78.3496,United States,US,USA,North Carolina,,30375,1840017795
Trinity,Trinity,35.8756,-80.0093,United States,US,USA,North Carolina,,6671,1840015374
Conover,Conover,35.7156,-81.2169,United States,US,USA,North Carolina,,8331,1840014522
Winterville,Winterville,35.5288,-77.3993,United States,US,USA,North Carolina,,9447,1840016279
Hickory,Hickory,35.7425,-81.323,United States,US,USA,North Carolina,,215120,1840014524
Charlotte,Charlotte,35.208,-80.8308,United States,US,USA,North Carolina,,1438351,1840014557
Mint Hill,Mint Hill,35.1781,-80.6538,United States,US,USA,North Carolina,,26236,1840016351
Newton,Newton,35.6631,-81.2333,United States,US,USA,North Carolina,,13042,1840014523
Rolesville,Rolesville,35.9249,-78.4654,United States,US,USA,North Carolina,,6962,1840017759
Archer Lodge,Archer Lodge,35.6909,-78.3744,United States,US,USA,North Carolina,,14907,1840025797
Marion,Marion,35.6776,-82.0016,United States,US,USA,North Carolina,,13383,1840015372
Pineville,Pineville,35.0864,-80.8915,United States,US,USA,North Carolina,,8593,1840016354
Stokesdale,Stokesdale,36.2318,-79.9833,United States,US,USA,North Carolina,,5336,1840016138
Tabor City,Tabor City,34.154,-78.8739,United States,US,USA,North Carolina,,6401,1840016665
Clinton,Clinton,35.0007,-78.3322,United States,US,USA,North Carolina,,9577,1840014605
Thomasville,Thomasville,35.8813,-80.0807,United States,US,USA,North Carolina,,27030,1840015361
Butner,Butner,36.1285,-78.7501,United States,US,USA,North Carolina,,17224,1840022665
Elon,Elon,36.1009,-79.5083,United States,US,USA,North Carolina,,10147,1840016143
Raleigh,Raleigh,35.8323,-78.6441,United States,US,USA,North Carolina,admin,1005457,1840014497
Sanford,Sanford,35.4822,-79.1773,United States,US,USA,North Carolina,,34339,1840015421
Selma,Selma,35.5436,-78.2954,United States,US,USA,North Carolina,,6589,1840017794
Carolina Beach,Carolina Beach,34.0396,-77.8966,United States,US,USA,North Carolina,,6211,1840015575
Asheboro,Asheboro,35.7159,-79.8128,United States,US,USA,North Carolina,,39496,1840013400
Holly Springs,Holly Springs,35.6544,-78.8392,United States,US,USA,North Carolina,,33260,1840016193
Matthews,Matthews,35.1196,-80.7101,United States,US,USA,North Carolina,,31495,1840016350
Havelock,Havelock,34.9078,-76.8985,United States,US,USA,North Carolina,,21083,1840014592
Manteo,Manteo,35.9013,-75.661,United States,US,USA,North Carolina,,5297,1840016156
Woodfin,Woodfin,35.6454,-82.5911,United States,US,USA,North Carolina,,6383,1840016285
Rocky Mount,Rocky Mount,35.9675,-77.8047,United States,US,USA,North Carolina,,65851,1840014490
Concord,Concord,35.3939,-80.6358,United States,US,USA,North Carolina,,244273,1840014559
Kill Devil Hills,Kill Devil Hills,36.0167,-75.6699,United States,US,USA,North Carolina,,20345,1840016154
Hendersonville,Hendersonville,35.3239,-82.4579,United States,US,USA,North Carolina,,13840,1840014561
Fletcher,Fletcher,35.4315,-82.5038,United States,US,USA,North Carolina,,8079,1840016371
Angier,Angier,35.5069,-78.7395,United States,US,USA,North Carolina,,5096,1840015423
Mebane,Mebane,36.0894,-79.2734,United States,US,USA,North Carolina,,14117,1840015328
Boone,Boone,36.2109,-81.6673,United States,US,USA,North Carolina,,25039,1840015310
Kannapolis,Kannapolis,35.4766,-80.6391,United States,US,USA,North Carolina,,47839,1840014560
Leland,Leland,34.2035,-78.0293,United States,US,USA,North Carolina,,18843,1840016683
Goldsboro,Goldsboro,35.3777,-77.9721,United States,US,USA,North Carolina,,59969,1840013432
Chapel Hill,Chapel Hill,35.9271,-79.0387,United States,US,USA,North Carolina,,59246,1840016152
Wadesboro,Wadesboro,34.9646,-80.0746,United States,US,USA,North Carolina,,5445,1840016450
Wilson,Wilson,35.7311,-77.9284,United States,US,USA,North Carolina,,49644,1840015383
Henderson,Henderson,36.3259,-78.4155,United States,US,USA,North Carolina,,20584,1840014433
Dunn,Dunn,35.311,-78.6132,United States,US,USA,North Carolina,,15798,1840013434
Pembroke,Pembroke,34.6777,-79.1945,United States,US,USA,North Carolina,,7526,1840016541
Lexington,Lexington,35.8017,-80.2682,United States,US,USA,North Carolina,,19105,1840015360
Washington,Washington,35.5587,-77.0546,United States,US,USA,North Carolina,,16526,1840015401
Knightdale,Knightdale,35.7921,-78.4968,United States,US,USA,North Carolina,,14794,1840016194
Brevard,Brevard,35.2437,-82.7266,United States,US,USA,North Carolina,,13486,1840013467
Mount Airy,Mount Airy,36.5084,-80.6156,United States,US,USA,North Carolina,,19379,1840014430
Taylorsville,Taylorsville,35.9175,-81.1756,United States,US,USA,North Carolina,,5392,1840016220
Gibsonville,Gibsonville,36.0989,-79.5425,United States,US,USA,North Carolina,,7029,1840016137
Statesville,Statesville,35.784,-80.8713,United States,US,USA,North Carolina,,26506,1840015358
Cornelius,Cornelius,35.4733,-80.8833,United States,US,USA,North Carolina,,28515,1840016352
Aberdeen,Aberdeen,35.1345,-79.4314,United States,US,USA,North Carolina,,7502,1840015433
Lenoir,Lenoir,35.9059,-81.5269,United States,US,USA,North Carolina,,17973,1840014493
Mills River,Mills River,35.3855,-82.5854,United States,US,USA,North Carolina,,7168,1840016370
Cary,Cary,35.7815,-78.8162,United States,US,USA,North Carolina,,162320,1840016196
Stallings,Stallings,35.108,-80.6607,United States,US,USA,North Carolina,,15378,1840017878
Fayetteville,Fayetteville,35.0847,-78.9777,United States,US,USA,North Carolina,,316764,1840013490
Wendell,Wendell,35.7823,-78.3963,United States,US,USA,North Carolina,,15242,1840016200
Garner,Garner,35.6949,-78.6212,United States,US,USA,North Carolina,,28776,1840016198
Kinston,Kinston,35.2748,-77.5937,United States,US,USA,North Carolina,,28072,1840014585
Morganton,Morganton,35.7407,-81.7002,United States,US,USA,North Carolina,,16665,1840014504
Southern Pines,Southern Pines,35.1922,-79.4042,United States,US,USA,North Carolina,,13782,1840017850
Nashville,Nashville,35.9678,-77.9547,United States,US,USA,North Carolina,,5528,1840016167
Harrisburg,Harrisburg,35.3145,-80.6495,United States,US,USA,North Carolina,,15349,1840016364
Oxford,Oxford,36.3156,-78.585,United States,US,USA,North Carolina,,9573,1840014435
Gastonia,Gastonia,35.2495,-81.1856,United States,US,USA,North Carolina,,178477,1840013468
Reidsville,Reidsville,36.3379,-79.6726,United States,US,USA,North Carolina,,13541,1840014436
Graham,Graham,36.0601,-79.3906,United States,US,USA,North Carolina,,14707,1840013361
Unionville,Unionville,35.0745,-80.52,United States,US,USA,North Carolina,,6585,1840016457
Mount Olive,Mount Olive,35.1982,-78.0683,United States,US,USA,North Carolina,,5366,1840016321
North Wilkesboro,North Wilkesboro,36.1728,-81.1391,United States,US,USA,North Carolina,,18217,1840016094
Fuquay-Varina,Fuquay-Varina,35.5956,-78.7801,United States,US,USA,North Carolina,,25865,1840016197
Lumberton,Lumberton,34.6309,-79.0181,United States,US,USA,North Carolina,,29681,1840015531
Indian Trail,Indian Trail,35.0697,-80.646,United States,US,USA,North Carolina,,38222,1840016453
Archdale,Archdale,35.9035,-79.9612,United States,US,USA,North Carolina,,11631,1840013399
Cherryville,Cherryville,35.3844,-81.3781,United States,US,USA,North Carolina,,6667,1840014589
Winston-Salem,Winston-Salem,36.1029,-80.261,United States,US,USA,North Carolina,,412490,1840015324
Waxhaw,Waxhaw,34.9362,-80.743,United States,US,USA,North Carolina,,14194,1840016458
Belmont,Belmont,35.231,-81.0385,United States,US,USA,North Carolina,,10784,1840013469
Durham,Durham,35.9801,-78.9045,United States,US,USA,North Carolina,,400379,1840013364
Hillsborough,Hillsborough,36.068,-79.0994,United States,US,USA,North Carolina,,6568,1840016151
Clemmons,Clemmons,36.0318,-80.3861,United States,US,USA,North Carolina,,20079,1840017728
Eden,Eden,36.5029,-79.7421,United States,US,USA,North Carolina,,17019,1840013309
Mooresville,Mooresville,35.5842,-80.8246,United States,US,USA,North Carolina,,36543,1840016215
Morrisville,Morrisville,35.8359,-78.8349,United States,US,USA,North Carolina,,24732,1840016195
High Point,High Point,35.9899,-79.9937,United States,US,USA,North Carolina,,177412,1840014479
Hope Mills,Hope Mills,34.9696,-78.9581,United States,US,USA,North Carolina,,16227,1840016438
Tarboro,Tarboro,35.9046,-77.5562,United States,US,USA,North Carolina,,13080,1840016177
Walkertown,Walkertown,36.1574,-80.1646,United States,US,USA,North Carolina,,5021,1840016125
Spring Lake,Spring Lake,35.184,-78.9963,United States,US,USA,North Carolina,,13168,1840017875
Huntersville,Huntersville,35.4055,-80.8741,United States,US,USA,North Carolina,,54839,1840016349
Greenville,Greenville,35.5958,-77.3764,United States,US,USA,North Carolina,,127464,1840013407
Ayden,Ayden,35.4697,-77.4187,United States,US,USA,North Carolina,,5191,1840015388
Asheville,Asheville,35.5703,-82.5536,United States,US,USA,North Carolina,,299892,1840013411
Sawmills,Sawmills,35.8162,-81.4779,United States,US,USA,North Carolina,,5107,1840017755
Franklin,Franklin,35.18,-83.381,United States,US,USA,North Carolina,,7041,1840016421
Greensboro,Greensboro,36.096,-79.8275,United States,US,USA,North Carolina,,331894,1840013356
Morehead City,Morehead City,34.7307,-76.7383,United States,US,USA,North Carolina,,48637,1840016482
Apex,Apex,35.7248,-78.866,United States,US,USA,North Carolina,,47349,1840015355
Kernersville,Kernersville,36.1065,-80.0848,United States,US,USA,North Carolina,,24066,1840016123
Rockingham,Rockingham,34.9389,-79.7606,United States,US,USA,North Carolina,,24135,1840014617
Kings Mountain,Kings Mountain,35.236,-81.3498,United States,US,USA,North Carolina,,10797,1840014552
Lewisville,Lewisville,36.1029,-80.4167,United States,US,USA,North Carolina,,13710,1840016124
Oak Island,Oak Island,33.9433,-78.1366,United States,US,USA,North Carolina,,12779,1840016688
Jacksonville,Jacksonville,34.7323,-77.3962,United States,US,USA,North Carolina,,101865,1840014653
Siler City,Siler City,35.7252,-79.4558,United States,US,USA,North Carolina,,9716,1840017783
Carrboro,Carrboro,35.926,-79.0878,United States,US,USA,North Carolina,,21265,1840015334
Wilmington,Wilmington,34.21,-77.886,United States,US,USA,North Carolina,,242770,1840015576
Mocksville,Mocksville,35.9002,-80.562,United States,US,USA,North Carolina,,5411,1840016212
Elkin,Elkin,36.2619,-80.8442,United States,US,USA,North Carolina,,6691,1840016031
Lincolnton,Lincolnton,35.4746,-81.2385,United States,US,USA,North Carolina,,23264,1840015427
Bessemer City,Bessemer City,35.2848,-81.2846,United States,US,USA,North Carolina,,5548,1840013470
Minot,Minot,48.2375,-101.2779,United States,US,USA,North Dakota,,50845,1840000053
Bismarck,Bismarck,46.8127,-100.7694,United States,US,USA,North Dakota,admin,96857,1840001926
Mandan,Mandan,46.8267,-100.8846,United States,US,USA,North Dakota,,21769,1840000199
Jamestown,Jamestown,46.9065,-98.6927,United States,US,USA,North Dakota,,15297,1840000153
Watford City,Watford City,47.8021,-103.2748,United States,US,USA,North Dakota,,6390,1840001892
Dickinson,Dickinson,46.8907,-102.7891,United States,US,USA,North Dakota,,22733,1840000192
Grand Forks,Grand Forks,47.912,-97.0751,United States,US,USA,North Dakota,,66487,1840000101
Valley City,Valley City,46.9225,-98.0071,United States,US,USA,North Dakota,,6670,1840000160
Williston,Williston,48.1834,-103.633,United States,US,USA,North Dakota,,27164,1840001871
West Fargo,West Fargo,46.8565,-96.9048,United States,US,USA,North Dakota,,34858,1840001935
Fargo,Fargo,46.8654,-96.829,United States,US,USA,North Dakota,,202146,1840000177
Wahpeton,Wahpeton,46.2719,-96.6118,United States,US,USA,North Dakota,,11205,1840000228
Chadron,Chadron,42.826,-103.0024,United States,US,USA,Nebraska,,5396,1840006893
Wayne,Wayne,42.2371,-97.0158,United States,US,USA,Nebraska,,5472,1840010121
Ralston,Ralston,41.2005,-96.0354,United States,US,USA,Nebraska,,7329,1840009316
Fremont,Fremont,41.4418,-96.4887,United States,US,USA,Nebraska,,27598,1840003346
Kearney,Kearney,40.7008,-99.0839,United States,US,USA,Nebraska,,34065,1840000957
Plattsmouth,Plattsmouth,41.0053,-95.8943,United States,US,USA,Nebraska,,6573,1840009355
Grand Island,Grand Island,40.9214,-98.3585,United States,US,USA,Nebraska,,53556,1840000956
Beatrice,Beatrice,40.2738,-96.7455,United States,US,USA,Nebraska,,12308,1840001352
McCook,McCook,40.2046,-100.6214,United States,US,USA,Nebraska,,7393,1840008369
Columbus,Columbus,41.436,-97.3559,United States,US,USA,Nebraska,,22846,1840003345
Scottsbluff,Scottsbluff,41.8676,-103.6618,United States,US,USA,Nebraska,,25678,1840009197
Seward,Seward,40.9096,-97.0961,United States,US,USA,Nebraska,,6879,1840009356
Gretna,Gretna,41.1313,-96.245,United States,US,USA,Nebraska,,5060,1840007143
Gering,Gering,41.8275,-103.6649,United States,US,USA,Nebraska,,8360,1840008139
North Platte,North Platte,41.1266,-100.764,United States,US,USA,Nebraska,,24578,1840008251
Hastings,Hastings,40.5962,-98.3926,United States,US,USA,Nebraska,,24393,1840001130
Schuyler,Schuyler,41.4496,-97.062,United States,US,USA,Nebraska,,6149,1840009252
Lincoln,Lincoln,40.8102,-96.6808,United States,US,USA,Nebraska,admin,280741,1840009357
York,York,40.8708,-97.5947,United States,US,USA,Nebraska,,7724,1840010328
Lexington,Lexington,40.778,-99.7462,United States,US,USA,Nebraska,,10232,1840008285
Alliance,Alliance,42.1021,-102.8768,United States,US,USA,Nebraska,,8397,1840006975
Blair,Blair,41.5417,-96.1361,United States,US,USA,Nebraska,,7941,1840007094
La Vista,La Vista,41.1816,-96.0665,United States,US,USA,Nebraska,,17143,1840008263
Sidney,Sidney,41.1343,-102.9686,United States,US,USA,Nebraska,,6497,1840009309
Norfolk,Norfolk,42.0349,-97.4209,United States,US,USA,Nebraska,,26921,1840008136
Nebraska City,Nebraska City,40.6766,-95.8613,United States,US,USA,Nebraska,,7122,1840008324
Papillion,Papillion,41.1531,-96.045,United States,US,USA,Nebraska,,19597,1840009328
Bellevue,Bellevue,41.1536,-95.9357,United States,US,USA,Nebraska,,53505,1840007142
South Sioux City,South Sioux City,42.4636,-96.4149,United States,US,USA,Nebraska,,13120,1840009129
Holdrege,Holdrege,40.4392,-99.3751,United States,US,USA,Nebraska,,5398,1840001131
Omaha,Omaha,41.2634,-96.0453,United States,US,USA,Nebraska,,792463,1840009315
Crete,Crete,40.6256,-96.957,United States,US,USA,Nebraska,,7047,1840007215
Dyersburg,Dyersburg,36.0459,-89.3782,United States,US,USA,Tennessee,,21313,1840013372
Bolivar,Bolivar,35.2656,-89.0148,United States,US,USA,Tennessee,,5089,1840013465
Jonesborough,Jonesborough,36.2959,-82.4765,United States,US,USA,Tennessee,,5333,1840016092
Fayetteville,Fayetteville,35.149,-86.5636,United States,US,USA,Tennessee,,9478,1840013476
Columbia,Columbia,35.6223,-87.048,United States,US,USA,Tennessee,,37845,1840014518
Lakeland,Lakeland,35.2586,-89.7307,United States,US,USA,Tennessee,,12494,1840014594
Dandridge,Dandridge,36.0283,-83.4308,United States,US,USA,Tennessee,,5213,1840016168
Red Bank,Red Bank,35.1116,-85.2962,United States,US,USA,Tennessee,,11813,1840014571
La Vergne,La Vergne,36.021,-86.5574,United States,US,USA,Tennessee,,35071,1840014496
Winchester,Winchester,35.1898,-86.1078,United States,US,USA,Tennessee,,11724,1840015466
Oak Ridge,Oak Ridge,35.9639,-84.2938,United States,US,USA,Tennessee,,29350,1840014473
Elizabethton,Elizabethton,36.3363,-82.238,United States,US,USA,Tennessee,,13854,1840013314
Millersville,Millersville,36.3967,-86.7108,United States,US,USA,Tennessee,,6742,1840014416
Church Hill,Church Hill,36.5206,-82.7142,United States,US,USA,Tennessee,,6740,1840014428
Memphis,Memphis,35.1047,-89.9773,United States,US,USA,Tennessee,,1069661,1840015457
East Ridge,East Ridge,34.9973,-85.2284,United States,US,USA,Tennessee,,21302,1840013452
Lebanon,Lebanon,36.2038,-86.3467,United States,US,USA,Tennessee,,33068,1840014466
Gallatin,Gallatin,36.3783,-86.4697,United States,US,USA,Tennessee,,35734,1840013295
Loudon,Loudon,35.7414,-84.3699,United States,US,USA,Tennessee,,5750,1840016254
Chattanooga,Chattanooga,35.0657,-85.2488,United States,US,USA,Tennessee,,403618,1840014569
Spring Hill,Spring Hill,35.7436,-86.912,United States,US,USA,Tennessee,,40552,1840015386
Martin,Martin,36.3391,-88.8518,United States,US,USA,Tennessee,,10697,1840015282
Sevierville,Sevierville,35.8868,-83.5674,United States,US,USA,Tennessee,,24882,1840015359
Lenoir City,Lenoir City,35.8113,-84.2817,United States,US,USA,Tennessee,,9106,1840014514
Jefferson City,Jefferson City,36.1196,-83.484,United States,US,USA,Tennessee,,8335,1840014485
Arlington,Arlington,35.2595,-89.668,United States,US,USA,Tennessee,,11551,1840015458
LaFollette,LaFollette,36.372,-84.1252,United States,US,USA,Tennessee,,19684,1840036150
Covington,Covington,35.5656,-89.648,United States,US,USA,Tennessee,,8469,1840014547
Greeneville,Greeneville,36.168,-82.8197,United States,US,USA,Tennessee,,23953,1840016099
Fairview,Fairview,35.9819,-87.1286,United States,US,USA,Tennessee,,7040,1840013379
Savannah,Savannah,35.2211,-88.2356,United States,US,USA,Tennessee,,8391,1840015453
Milan,Milan,35.9127,-88.7556,United States,US,USA,Tennessee,,7371,1840014483
Munford,Munford,35.4436,-89.8141,United States,US,USA,Tennessee,,6057,1840014548
Cookeville,Cookeville,36.1485,-85.5114,United States,US,USA,Tennessee,,47381,1840014470
